"AMACode,Description,AMAFee,MedicareItem,ScheduleFee,",
"AA007,""PROFESSIONAL ATTENDANCE, by a GENERAL PRACTITIONER on NOT MORE THAN ONE PATIENT ON ONE OCCASION - EACH ATTENDANCE in unsociable hours if: ",
" | (b) is for a patient with clinical or laboratory evidence, including morphological features, of sarcoma. Applicable only once per lifetime",
" | "",2255,73376,800,,",
"PG137,""ANALYSIS OF TUMOUR TISSUE, requested by a specialist or consultant physician, that:",
 | (a) is for the detection of FOXL2.402C>G status; and,
" | (b) is for a patient with clinical or laboratory evidence, including morphological features, of granulosa cell ovarian tumour. Applicable only once per lifetime",
" | "",690,73377,250,,",
"PG138,""ANALYSIS OF TUMOUR TISSUE, requested by a specialist or consultant physician, that:",
 | (a) is for the characterisation of NUTM1 gene status at 15q14; and,
" | (b) is for a patient with clinical or laboratory evidence, including morphological features, of midline NUT carcinoma. Applicable only once per lifetime",
" | "",955,73378,340,,",
"PG139,""ANALYSIS OF TUMOUR TISSUE, requested by a specialist or consultant physician, that:",
 | (a) is for the characterisation of ETV6 NTRK3 gene rearrangement; and,
" | (b) is for a patient with clinical or laboratory evidence, including morphological features, of secretory carcinoma of the breast. Applicable only once per lifetime ",
" | "",955,73379,340,,",
"PG140,""ANALYSIS OF TUMOUR TISSUE, requested by a specialist or consultant physician, that:",
 | (a) is for the characterisation of MAML2 gene rearrangement; and,
" | (b) is for a patient with clinical or laboratory evidence, including morphological features, of mucoepidermoid carcinoma. Applicable only once per lifetime",
" | "",955,73380,340,,",
"PG141,""ANALYSIS OF TUMOUR TISSUE, requested by a specialist or consultant physician, that:",
 | (a) is for the characterisation of ETV6 NTRK3 gene rearrangement; and,
" | (b) is for a patient with clinical or laboratory evidence, including morphological features, of mammary analogue secretory carcinoma of the salivary gland. Applicable only once per lifetime",
" | "",955,73381,340,,",
"PG142,""ANALYSIS OF TUMOUR TISSUE, requested by a specialist or consultant physician, that:",
" | (a) is for the characterisation of EWSR1 gene rearrangement, with or without PLAG1 gene rearrangement; and",
" | (b) is for a patient with clinical or laboratory evidence, including morphological features, of hyalinising clear cell carcinoma of the salivary gland. Applicable only once per lifetime",
" | "",955,73382,340,,",
"PG143,""ANALYSIS OF TUMOUR TISSUE, requested by a specialist or consultant physician, that:",
 | (a) is for the characterisation of either or both of the following:,
 | (i) TFE3 gene rearrangement;,
 | (ii) TFEB gene rearrangement; and,
" | (b) is for a patient with clinical or laboratory evidence, including morphological features, of renal cell carcinoma. Applicable only once per lifetime",
" | "",1105,73383,400,,",
"PG144,""Genetic analysis, of samples from the patient and (if relevant) the patient's reproductive partner, for the purpose of providing an assay for pre-implantation genetic testing, requested by a specialist or consultant physician.",
 | Applicable not more than once per patient episode per disorder per reproductive relationship.,
 | ,
 | NOTE: If claiming against the MBS please refer to the MBS item and any associated notes such as clause 2.7.3A (PR.7.1) of the Pathology Services Table.,
" | "",4760,73384,1736,,",
"PG145,""Genetic analysis, of embryonic tissue from a sample from one embryo, if the analysis is: ",
 | (a) for the purpose of providing a pre?implantation genetic test; and ,
 | (b) requested by a specialist or consultant physician; and ,
 | (c) performed in the assisted reproductive treatment cycle in which the embryo was produced,
 | Applicable not more than once per embryo,
 | ,
" | NOTE: If claiming against the MBS please refer to the MBS item and any associated notes such as clause 2.7.3A (PR.7.1) of the Pathology Services Table."",1740,73385,635,,",
"PG146,""Genetic analysis, of embryonic tissue from samples from 2 embryos, if the analysis is: ",
 | (a) for the purpose of providing a pre?implantation genetic test; and ,
 | (b) requested by a specialist or consultant physician; and ,
 | (c) performed in the assisted reproductive treatment cycle in which the embryos were produced,
" | Applicable not more than once per assisted reproductive treatment cycle, and not more than once for the 2 embryos tested",
 | ,
" | NOTE: If claiming against the MBS please refer to the MBS item and any associated notes such as clause 2.7.3A (PR.7.1) of the Pathology Services Table."",3480,73386,1270,,",
"PG147,""Genetic analysis, of embryonic tissue from samples from 3 or more embryos, if the analysis is: ",
 | (a) for the purpose of providing a pre?implantation genetic test; and ,
 | (b) requested by a specialist or consultant physician; and ,
 | (c) performed in the assisted reproductive treatment cycle in which the embryos were produced ,
 | Applicable not more than once per assisted reproductive treatment cycle for the 3 or more embryos tested,
 | ,
" | NOTE: If claiming against the MBS please refer to the MBS item and any associated notes such as clause 2.7.3A (PR.7.1) of the Pathology Services Table."",5220,73387,1905,,",
"PG148,""Analysis of chromosomes by genome?wide microarray, of a sample from amniocentesis or chorionic villus sampling, including targeted assessment of specific regions for constitutional genetic abnormalities in diagnostic studies of a fetus, if one or more major fetal structural abnormalities have been detected on ultrasound; or nuchal translucency was greater than 3.5 mm",
" | Applicable only once per fetus"",1585,73388,589.9,,",
"PG149,Analysis of products of conception from a patient with suspected hydatidiform mole for the characterisation of ploidy status Applicable once per pregnancy,955,73389,340,,",
"PG151,""Analysis of chromosomes by genome?wide microarray in diagnostic studies of a patient with multiple myeloma.",
" | Applicable once per lifetime"",1585,73391,589.9,,",
"PH005,Semen examination for presence of spermatozoa or examination of cervical mucus for spermatozoa (Huhner's test) ,28.5,73521,9.7,,",
"PH010,""Semen examination (other than post-vasectomy semen examination), including: (a) measurement of volume, sperm count and motility; and (b) examination of stained preparations; and (c) morphology; and (if performed) (d) differential count and 1 or more chemical tests"",124,73523,41.75,,",
"PH015,Sperm antibodies - sperm-penetrating ability - 1 or more tests  ,84,73525,28.35,,",
"PH020,Human chorionic gonadotrophin (hcg) - detection in serum or urine by 1 or more methods for diagnosis of pregnancy - 1 or more tests,29.5,73527,10,,",
"PH025,""Human chorionic gonadotrophin (HCG), quantitation in serum by 1 or more methods (except by latex, membrane, strip or other pregnancy test kit) for diagnosis of threatened abortion, or follow up of abortion or diagnosis of ectopic pregnancy, including any services performed in item PH020 - 1 test "",84,73529,28.65,,",
"PI005,Semen examination for presence of spermatozoa,20,73801,6.9,,",
"PI010,""Leucocyte count, erythrocyte sedimentation rate, examination of blood film (including differential leucocyte count), haemoglobin, haematocrit or erythrocyte count - 1 test"",13.4,73802,4.55,,",
"PI015,2 tests described in item PI010,18.6,73803,6.35,,",
"PI020,3 or more tests described in item PI010,24,73804,8.15,,",
"PI025,""Microscopy of urine, excluding dipstick testing "",13.4,73805,4.55,,",
"PI030,Pregnancy test by 1 or more immunochemical methods,29.5,73806,10.15,,",
"PI035,""Microscopy for wet film other than urine, including any relevant stain"",20,73807,6.9,,",
"PI040,""Microscopy of Gram-stained film, including (if performed) a service described in item PI025 or PI035"",25.5,73808,8.65,,",
"PI045,""Chemical tests for occult blood in faeces by reagent stick, strip, tablet or similar method "",6.9,73809,2.35,,",
"PI050,""Microscopy for fungi in skin, hair or nails - 1 or more sites "",20,73810,6.9,,",
"PI055,Mantoux test,32.5,73811,11.2,,",
"PI056,""Quantitation of glycated haemoglobin (HbA1c) performed in the management of established diabetes when performed: ",
 | (a) as a point?of?care test; and ,
 | (b) by or on behalf of a medical practitioner who works in a general practice that is accredited against the point of care testing accreditation module under the National General Practice Accreditation Scheme; and ,
" | (c) using a method and instrument certified by the National Glycohemoglobin Standardization Program (NGSP), if the instrument has a total coefficient variation less than 3.0% at 48 mmol/mol (6.5%). ",
" | Applicable not more than 3 times per 12 months per patient."",41,73812,11.8,,",
"PJ001,Initiation of a patient episode that consists of a service described in item PE085 or PE086 in circumstances other than those mentioned in item PJ002,51,73899,5.95,,",
"PJ002,Initiation of a patient episode that consists of a service described in item PE085 or PE086 if the service is rendered in a prescribed laboratory,7.1,73900,2.4,,",
